user_id,event_dt,event_name,details,first_date,group,ab_test,date
D919208EA3D42803,2020-12-12 11:33:21,product_page,999.0,2020-12-08,A,interface_eu_test,2020-12-12
F6A67E08F10E7A32,2020-12-12 11:33:23,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
F6A67E08F10E7A32,2020-12-12 11:33:23,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
F6A67E08F10E7A32,2020-12-12 11:33:23,purchase,4.99,2020-12-12,A,interface_eu_test,2020-12-12
846ABAF7694AA1A3,2020-12-12 11:34:04,login,999.0,2020-12-12,B,recommender_system_test,2020-12-12
24B9A7B90E91E7B9,2020-12-12 11:35:11,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
24B9A7B90E91E7B9,2020-12-12 11:35:11,purchase,4.99,2020-12-12,A,interface_eu_test,2020-12-12
24B9A7B90E91E7B9,2020-12-12 11:35:11,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
A67D405117BD3181,2020-12-12 11:36:39,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
A67D405117BD3181,2020-12-12 11:36:39,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
3C7868D5FEDB39F7,2020-12-12 11:36:39,login,999.0,2020-12-12,B,recommender_system_test,2020-12-12
A67D405117BD3181,2020-12-12 11:36:40,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
8A0F358A487D4A13,2020-12-12 11:37:34,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
8A0F358A487D4A13,2020-12-12 11:37:36,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
8D1D91B812EA2C4B,2020-12-12 11:38:07,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
8D1D91B812EA2C4B,2020-12-12 11:38:08,product_cart,999.0,2020-12-11,A,interface_eu_test,2020-12-12
521039E5F235D39F,2020-12-12 11:38:37,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
521039E5F235D39F,2020-12-12 11:38:38,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
307AC2777D96939B,2020-12-12 11:41:01,purchase,9.99,2020-12-11,A,interface_eu_test,2020-12-12
307AC2777D96939B,2020-12-12 11:41:01,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
307AC2777D96939B,2020-12-12 11:41:01,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
7909534652A2F673,2020-12-12 11:43:09,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
7909534652A2F673,2020-12-12 11:43:09,purchase,9.99,2020-12-12,A,interface_eu_test,2020-12-12
7909534652A2F673,2020-12-12 11:43:09,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
404D0987ED962EA6,2020-12-12 11:44:16,purchase,9.99,2020-12-11,A,interface_eu_test,2020-12-12
404D0987ED962EA6,2020-12-12 11:44:16,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
404D0987ED962EA6,2020-12-12 11:44:16,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
9E96DBC540A55B2D,2020-12-12 11:44:21,login,999.0,2020-12-10,A,interface_eu_test,2020-12-12
9E96DBC540A55B2D,2020-12-12 11:44:21,purchase,499.99,2020-12-10,A,interface_eu_test,2020-12-12
9E96DBC540A55B2D,2020-12-12 11:44:22,product_page,999.0,2020-12-10,A,interface_eu_test,2020-12-12
9E96DBC540A55B2D,2020-12-12 11:44:22,product_cart,999.0,2020-12-10,A,interface_eu_test,2020-12-12
0915778760765805,2020-12-12 11:45:16,purchase,4.99,2020-12-09,A,interface_eu_test,2020-12-12
0915778760765805,2020-12-12 11:45:16,login,999.0,2020-12-09,A,interface_eu_test,2020-12-12
B3F6B623A4E96DD5,2020-12-12 11:45:26,product_page,999.0,2020-12-07,A,interface_eu_test,2020-12-12
B3F6B623A4E96DD5,2020-12-12 11:45:26,login,999.0,2020-12-07,A,interface_eu_test,2020-12-12
BBC4FA16535E2A50,2020-12-12 11:45:29,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
BBC4FA16535E2A50,2020-12-12 11:45:31,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
BBC4FA16535E2A50,2020-12-12 11:45:34,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
1C265D2781DF85AE,2020-12-12 11:46:00,login,999.0,2020-12-09,A,interface_eu_test,2020-12-12
1C265D2781DF85AE,2020-12-12 11:46:00,product_cart,999.0,2020-12-09,A,interface_eu_test,2020-12-12
0E0F40A72A0C906D,2020-12-12 11:46:01,purchase,99.99,2020-12-07,A,interface_eu_test,2020-12-12
0E0F40A72A0C906D,2020-12-12 11:46:01,login,999.0,2020-12-07,A,interface_eu_test,2020-12-12
0E0F40A72A0C906D,2020-12-12 11:46:02,product_page,999.0,2020-12-07,A,interface_eu_test,2020-12-12
1C265D2781DF85AE,2020-12-12 11:46:03,product_page,999.0,2020-12-09,A,interface_eu_test,2020-12-12
60DF33AD32E3594E,2020-12-12 11:46:56,login,999.0,2020-12-07,A,interface_eu_test,2020-12-12
60DF33AD32E3594E,2020-12-12 11:46:56,purchase,4.99,2020-12-07,A,interface_eu_test,2020-12-12
60DF33AD32E3594E,2020-12-12 11:46:57,product_cart,999.0,2020-12-07,A,interface_eu_test,2020-12-12
10247CBADC275FB7,2020-12-12 11:47:02,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
10247CBADC275FB7,2020-12-12 11:47:02,purchase,4.99,2020-12-12,A,interface_eu_test,2020-12-12
10247CBADC275FB7,2020-12-12 11:47:04,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
425833E43B61597F,2020-12-12 11:47:20,login,999.0,2020-12-10,A,interface_eu_test,2020-12-12
923DB3548CC492E3,2020-12-12 11:49:39,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
923DB3548CC492E3,2020-12-12 11:49:39,purchase,4.99,2020-12-11,A,interface_eu_test,2020-12-12
BB7E54F566F3591B,2020-12-12 11:49:44,login,999.0,2020-12-07,B,recommender_system_test,2020-12-12
2EB435DCFA729990,2020-12-12 11:52:53,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
2EB435DCFA729990,2020-12-12 11:52:53,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
2EB435DCFA729990,2020-12-12 11:52:55,product_cart,999.0,2020-12-11,A,interface_eu_test,2020-12-12
71EFDB49FF4B3651,2020-12-12 11:53:59,product_page,999.0,2020-12-09,A,interface_eu_test,2020-12-12
71EFDB49FF4B3651,2020-12-12 11:53:59,product_cart,999.0,2020-12-09,A,interface_eu_test,2020-12-12
71EFDB49FF4B3651,2020-12-12 11:53:59,login,999.0,2020-12-09,A,interface_eu_test,2020-12-12
71EFDB49FF4B3651,2020-12-12 11:53:59,purchase,99.99,2020-12-09,A,interface_eu_test,2020-12-12
BD5317D49443EA5E,2020-12-12 11:54:52,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
BD5317D49443EA5E,2020-12-12 11:54:52,login,999.0,2020-12-12,B,recommender_system_test,2020-12-12
BD5317D49443EA5E,2020-12-12 11:54:53,product_page,999.0,2020-12-12,B,recommender_system_test,2020-12-12
BD5317D49443EA5E,2020-12-12 11:54:53,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
67C2E6EAB24907EF,2020-12-12 11:55:02,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
67C2E6EAB24907EF,2020-12-12 11:55:02,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
67C2E6EAB24907EF,2020-12-12 11:55:04,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
709582383A8F5732,2020-12-12 11:55:39,product_cart,999.0,2020-12-11,A,interface_eu_test,2020-12-12
709582383A8F5732,2020-12-12 11:55:39,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
709582383A8F5732,2020-12-12 11:55:39,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
028134A243789D9C,2020-12-12 11:55:59,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
028134A243789D9C,2020-12-12 11:56:00,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
A6A09BEEB42E45DD,2020-12-12 11:57:41,login,999.0,2020-12-09,A,interface_eu_test,2020-12-12
A6A09BEEB42E45DD,2020-12-12 11:57:41,product_cart,999.0,2020-12-09,A,interface_eu_test,2020-12-12
6D27FA6DCB173195,2020-12-12 11:58:30,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
6D27FA6DCB173195,2020-12-12 11:58:34,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
7973392F3587AACA,2020-12-12 11:58:49,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
7973392F3587AACA,2020-12-12 11:58:49,product_cart,999.0,2020-12-11,A,interface_eu_test,2020-12-12
7973392F3587AACA,2020-12-12 11:58:49,purchase,4.99,2020-12-11,A,interface_eu_test,2020-12-12
396D3457BDCB2860,2020-12-12 12:01:55,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
396D3457BDCB2860,2020-12-12 12:01:57,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
B76654D59315BB6D,2020-12-12 12:02:29,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
B76654D59315BB6D,2020-12-12 12:02:30,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
B76654D59315BB6D,2020-12-12 12:02:33,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
EF57F1F531E7A4A4,2020-12-12 12:02:46,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
EF57F1F531E7A4A4,2020-12-12 12:02:46,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
EF57F1F531E7A4A4,2020-12-12 12:02:46,purchase,4.99,2020-12-12,A,interface_eu_test,2020-12-12
18992D98C1A5B327,2020-12-12 12:02:48,product_page,999.0,2020-12-07,A,interface_eu_test,2020-12-12
18992D98C1A5B327,2020-12-12 12:02:48,login,999.0,2020-12-07,A,interface_eu_test,2020-12-12
18992D98C1A5B327,2020-12-12 12:02:48,purchase,4.99,2020-12-07,A,interface_eu_test,2020-12-12
91E50B3828F3E8AF,2020-12-12 12:02:56,purchase,4.99,2020-12-08,A,interface_eu_test,2020-12-12
91E50B3828F3E8AF,2020-12-12 12:02:56,login,999.0,2020-12-08,A,interface_eu_test,2020-12-12
0EE1B96631B21218,2020-12-12 12:07:39,product_page,999.0,2020-12-08,A,interface_eu_test,2020-12-12
0EE1B96631B21218,2020-12-12 12:07:39,login,999.0,2020-12-08,A,interface_eu_test,2020-12-12
CD4EA1C4934E3153,2020-12-12 12:09:19,product_cart,999.0,2020-12-09,A,interface_eu_test,2020-12-12
CD4EA1C4934E3153,2020-12-12 12:09:19,login,999.0,2020-12-09,A,interface_eu_test,2020-12-12
DD7DD266069AC035,2020-12-12 12:10:11,purchase,499.99,2020-12-10,A,interface_eu_test,2020-12-12
DD7DD266069AC035,2020-12-12 12:10:11,login,999.0,2020-12-10,A,interface_eu_test,2020-12-12
DD7DD266069AC035,2020-12-12 12:10:12,product_page,999.0,2020-12-10,A,interface_eu_test,2020-12-12
88F87B23098E3880,2020-12-12 12:11:02,product_cart,999.0,2020-12-09,A,interface_eu_test,2020-12-12
88F87B23098E3880,2020-12-12 12:11:02,purchase,4.99,2020-12-09,A,interface_eu_test,2020-12-12
88F87B23098E3880,2020-12-12 12:11:02,login,999.0,2020-12-09,A,interface_eu_test,2020-12-12
60E1974539914125,2020-12-12 12:11:14,login,999.0,2020-12-09,A,interface_eu_test,2020-12-12
60E1974539914125,2020-12-12 12:11:14,product_cart,999.0,2020-12-09,A,interface_eu_test,2020-12-12
60E1974539914125,2020-12-12 12:11:15,product_page,999.0,2020-12-09,A,interface_eu_test,2020-12-12
10FBC19244BA9D6A,2020-12-12 12:11:23,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
10FBC19244BA9D6A,2020-12-12 12:11:25,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
3F93F5595A4EE673,2020-12-12 12:12:31,login,999.0,2020-12-08,A,interface_eu_test,2020-12-12
3F93F5595A4EE673,2020-12-12 12:12:31,purchase,9.99,2020-12-08,A,interface_eu_test,2020-12-12
3F93F5595A4EE673,2020-12-12 12:12:32,product_page,999.0,2020-12-08,A,interface_eu_test,2020-12-12
59FE2413C1611AF8,2020-12-12 12:12:59,login,999.0,2020-12-08,A,interface_eu_test,2020-12-12
59FE2413C1611AF8,2020-12-12 12:13:00,product_page,999.0,2020-12-08,A,interface_eu_test,2020-12-12
74AB5D17BBFD29C1,2020-12-12 12:13:03,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
74AB5D17BBFD29C1,2020-12-12 12:13:03,purchase,4.99,2020-12-12,A,interface_eu_test,2020-12-12
74AB5D17BBFD29C1,2020-12-12 12:13:04,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
9D463040E8A63FB2,2020-12-12 12:14:49,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
9D463040E8A63FB2,2020-12-12 12:14:50,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
9D463040E8A63FB2,2020-12-12 12:14:52,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
A72D73AA1FEDCBE4,2020-12-12 12:15:04,login,999.0,2020-12-08,A,interface_eu_test,2020-12-12
A72D73AA1FEDCBE4,2020-12-12 12:15:05,product_cart,999.0,2020-12-08,A,interface_eu_test,2020-12-12
D95CB27931AABD69,2020-12-12 12:16:28,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
D95CB27931AABD69,2020-12-12 12:16:29,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
04457EBE1137F6D4,2020-12-12 12:17:29,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
04457EBE1137F6D4,2020-12-12 12:17:30,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
04457EBE1137F6D4,2020-12-12 12:17:31,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
6F3D9BCB74B1A927,2020-12-12 12:18:01,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
6F3D9BCB74B1A927,2020-12-12 12:18:01,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
6F3D9BCB74B1A927,2020-12-12 12:18:01,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
5019F52FBFA59BD8,2020-12-12 12:19:55,purchase,4.99,2020-12-12,A,interface_eu_test,2020-12-12
5019F52FBFA59BD8,2020-12-12 12:19:55,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
5019F52FBFA59BD8,2020-12-12 12:19:59,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
5019F52FBFA59BD8,2020-12-12 12:19:59,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
EAE7A5BE3C3D93B8,2020-12-12 12:20:37,login,999.0,2020-12-10,B,recommender_system_test,2020-12-12
8675E29E9C0ABDC5,2020-12-12 12:21:01,login,999.0,2020-12-09,B,recommender_system_test,2020-12-12
8675E29E9C0ABDC5,2020-12-12 12:21:03,product_page,999.0,2020-12-09,B,recommender_system_test,2020-12-12
EB4C1FB354C3BD65,2020-12-12 12:21:19,login,999.0,2020-12-11,B,recommender_system_test,2020-12-12
EB4C1FB354C3BD65,2020-12-12 12:21:20,product_cart,999.0,2020-12-11,B,recommender_system_test,2020-12-12
7D9B35F1B725A26E,2020-12-12 12:21:26,purchase,9.99,2020-12-12,A,interface_eu_test,2020-12-12
7D9B35F1B725A26E,2020-12-12 12:21:26,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
7D9B35F1B725A26E,2020-12-12 12:21:26,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
731025F164A39B41,2020-12-12 12:23:35,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
731025F164A39B41,2020-12-12 12:23:36,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
D7D19E8DAC60377F,2020-12-12 12:23:54,purchase,9.99,2020-12-09,A,interface_eu_test,2020-12-12
D7D19E8DAC60377F,2020-12-12 12:23:54,product_cart,999.0,2020-12-09,A,interface_eu_test,2020-12-12
D7D19E8DAC60377F,2020-12-12 12:23:54,login,999.0,2020-12-09,A,interface_eu_test,2020-12-12
4B4AF368CE97F9D4,2020-12-12 12:24:00,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
4B4AF368CE97F9D4,2020-12-12 12:24:01,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
0323461CB86778B4,2020-12-12 12:25:01,product_page,999.0,2020-12-09,A,interface_eu_test,2020-12-12
0323461CB86778B4,2020-12-12 12:25:01,login,999.0,2020-12-09,A,interface_eu_test,2020-12-12
8D89622015FB2D76,2020-12-12 12:25:43,purchase,4.99,2020-12-08,A,interface_eu_test,2020-12-12
8D89622015FB2D76,2020-12-12 12:25:43,login,999.0,2020-12-08,A,interface_eu_test,2020-12-12
8D89622015FB2D76,2020-12-12 12:25:47,product_page,999.0,2020-12-08,A,interface_eu_test,2020-12-12
498E39A235901237,2020-12-12 12:25:57,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
498E39A235901237,2020-12-12 12:25:57,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
4E72952694F85732,2020-12-12 12:26:35,login,999.0,2020-12-08,A,interface_eu_test,2020-12-12
4E72952694F85732,2020-12-12 12:26:37,product_cart,999.0,2020-12-08,A,interface_eu_test,2020-12-12
2D6B094AF84D232F,2020-12-12 12:27:43,purchase,4.99,2020-12-12,A,interface_eu_test,2020-12-12
2D6B094AF84D232F,2020-12-12 12:27:43,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
8F1195B887A60121,2020-12-12 12:29:22,login,999.0,2020-12-12,B,recommender_system_test,2020-12-12
8F1195B887A60121,2020-12-12 12:29:22,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
8F1195B887A60121,2020-12-12 12:29:23,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
8F1195B887A60121,2020-12-12 12:29:23,product_page,999.0,2020-12-12,B,recommender_system_test,2020-12-12
C9CC41E49C5C4917,2020-12-12 12:29:34,product_page,999.0,2020-12-07,B,recommender_system_test,2020-12-12
C9CC41E49C5C4917,2020-12-12 12:29:34,login,999.0,2020-12-07,B,recommender_system_test,2020-12-12
9FC7AFF2A9112D83,2020-12-12 12:29:39,login,999.0,2020-12-10,B,recommender_system_test,2020-12-12
9FC7AFF2A9112D83,2020-12-12 12:29:39,product_page,999.0,2020-12-10,B,recommender_system_test,2020-12-12
FB24423156102D82,2020-12-12 12:31:37,login,999.0,2020-12-07,A,interface_eu_test,2020-12-12
FB24423156102D82,2020-12-12 12:31:37,product_cart,999.0,2020-12-07,A,interface_eu_test,2020-12-12
FB24423156102D82,2020-12-12 12:31:37,purchase,4.99,2020-12-07,A,interface_eu_test,2020-12-12
FB24423156102D82,2020-12-12 12:31:38,product_page,999.0,2020-12-07,A,interface_eu_test,2020-12-12
D287DF9893212B04,2020-12-12 12:33:56,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
D287DF9893212B04,2020-12-12 12:33:56,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
D287DF9893212B04,2020-12-12 12:34:00,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
5AD2A85FFA7D7EBE,2020-12-12 12:34:56,login,999.0,2020-12-08,B,recommender_system_test,2020-12-12
5AD2A85FFA7D7EBE,2020-12-12 12:34:56,login,999.0,2020-12-08,A,interface_eu_test,2020-12-12
0156BAE5D3A05F3B,2020-12-12 12:35:04,product_cart,999.0,2020-12-10,A,interface_eu_test,2020-12-12
0156BAE5D3A05F3B,2020-12-12 12:35:04,login,999.0,2020-12-10,A,interface_eu_test,2020-12-12
511A2D5B22AD641A,2020-12-12 12:35:56,login,999.0,2020-12-12,B,recommender_system_test,2020-12-12
511A2D5B22AD641A,2020-12-12 12:35:57,product_page,999.0,2020-12-12,B,recommender_system_test,2020-12-12
CB5DA939A60C3BEB,2020-12-12 12:36:08,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
CA993206F1F8FBA6,2020-12-12 12:38:12,purchase,4.99,2020-12-11,A,interface_eu_test,2020-12-12
CA993206F1F8FBA6,2020-12-12 12:38:12,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
AC4F0C5B1C005C8B,2020-12-12 12:38:47,login,999.0,2020-12-11,B,recommender_system_test,2020-12-12
AC4F0C5B1C005C8B,2020-12-12 12:38:49,product_page,999.0,2020-12-11,B,recommender_system_test,2020-12-12
9F6F69A13F43F819,2020-12-12 12:40:01,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
9F6F69A13F43F819,2020-12-12 12:40:01,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
9F6F69A13F43F819,2020-12-12 12:40:03,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
587CED371ACC71FE,2020-12-12 12:40:39,login,999.0,2020-12-10,A,interface_eu_test,2020-12-12
587CED371ACC71FE,2020-12-12 12:40:40,product_page,999.0,2020-12-10,A,interface_eu_test,2020-12-12
A7808823D0B7A0CD,2020-12-12 12:40:49,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
A7808823D0B7A0CD,2020-12-12 12:40:50,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
C43635013FA85C9A,2020-12-12 12:40:56,login,999.0,2020-12-07,A,interface_eu_test,2020-12-12
CDD81F7D7CB55D4E,2020-12-12 12:41:21,login,999.0,2020-12-10,A,interface_eu_test,2020-12-12
CDD81F7D7CB55D4E,2020-12-12 12:41:21,product_page,999.0,2020-12-10,A,interface_eu_test,2020-12-12
44A4C37BAD8B5506,2020-12-12 12:41:29,login,999.0,2020-12-12,B,recommender_system_test,2020-12-12
44A4C37BAD8B5506,2020-12-12 12:41:30,product_cart,999.0,2020-12-12,B,recommender_system_test,2020-12-12
06A83CAE7A7F5413,2020-12-12 12:42:03,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
06A83CAE7A7F5413,2020-12-12 12:42:03,purchase,4.99,2020-12-12,A,interface_eu_test,2020-12-12
06A83CAE7A7F5413,2020-12-12 12:42:04,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
4B8B70D41B87938C,2020-12-12 12:42:13,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
4B8B70D41B87938C,2020-12-12 12:42:13,purchase,9.99,2020-12-12,A,interface_eu_test,2020-12-12
4B8B70D41B87938C,2020-12-12 12:42:14,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
4B8B70D41B87938C,2020-12-12 12:42:14,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
8E7D87AAC0F7672A,2020-12-12 12:42:22,purchase,9.99,2020-12-11,A,interface_eu_test,2020-12-12
8E7D87AAC0F7672A,2020-12-12 12:42:22,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
8E7D87AAC0F7672A,2020-12-12 12:42:23,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
8A30DD516BF5DFAD,2020-12-12 12:42:35,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
8A30DD516BF5DFAD,2020-12-12 12:42:38,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
A67CEF8D26D3DE22,2020-12-12 12:43:02,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
A67CEF8D26D3DE22,2020-12-12 12:43:04,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
7D95DD6688AC5218,2020-12-12 12:44:21,login,999.0,2020-12-10,A,interface_eu_test,2020-12-12
7D95DD6688AC5218,2020-12-12 12:44:22,product_cart,999.0,2020-12-10,A,interface_eu_test,2020-12-12
FE41017C380F587C,2020-12-12 12:44:32,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
BDD00B1F48E79336,2020-12-12 12:45:14,login,999.0,2020-12-12,B,recommender_system_test,2020-12-12
BDD00B1F48E79336,2020-12-12 12:45:14,product_page,999.0,2020-12-12,B,recommender_system_test,2020-12-12
DBCEDF18A11F49D6,2020-12-12 12:45:30,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
DBCEDF18A11F49D6,2020-12-12 12:45:30,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
CCC6860A75C712F7,2020-12-12 12:45:32,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
CCC6860A75C712F7,2020-12-12 12:45:33,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
287F37E7B9CD937A,2020-12-12 12:50:04,purchase,4.99,2020-12-12,A,interface_eu_test,2020-12-12
287F37E7B9CD937A,2020-12-12 12:50:04,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
287F37E7B9CD937A,2020-12-12 12:50:05,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
287F37E7B9CD937A,2020-12-12 12:50:07,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
3AF3DC299DBC812E,2020-12-12 12:50:15,product_cart,999.0,2020-12-09,A,interface_eu_test,2020-12-12
3AF3DC299DBC812E,2020-12-12 12:50:15,login,999.0,2020-12-09,A,interface_eu_test,2020-12-12
3AF3DC299DBC812E,2020-12-12 12:50:17,product_page,999.0,2020-12-09,A,interface_eu_test,2020-12-12
95E1A61C16FA5BC7,2020-12-12 12:50:49,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
95E1A61C16FA5BC7,2020-12-12 12:50:49,product_cart,999.0,2020-12-11,A,interface_eu_test,2020-12-12
95E1A61C16FA5BC7,2020-12-12 12:50:50,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
3CA7856888CE0E48,2020-12-12 12:51:25,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
3CA7856888CE0E48,2020-12-12 12:51:25,product_page,999.0,2020-12-12,A,interface_eu_test,2020-12-12
EC935CEAE60B3428,2020-12-12 12:53:17,login,999.0,2020-12-11,A,interface_eu_test,2020-12-12
EC935CEAE60B3428,2020-12-12 12:53:20,product_page,999.0,2020-12-11,A,interface_eu_test,2020-12-12
9A4CEA21E0562AFD,2020-12-12 12:54:58,login,999.0,2020-12-10,A,interface_eu_test,2020-12-12
9A4CEA21E0562AFD,2020-12-12 12:54:59,product_page,999.0,2020-12-10,A,interface_eu_test,2020-12-12
9A4CEA21E0562AFD,2020-12-12 12:55:00,product_cart,999.0,2020-12-10,A,interface_eu_test,2020-12-12
E075F244F9C38300,2020-12-12 12:55:12,purchase,4.99,2020-12-07,A,interface_eu_test,2020-12-12
E075F244F9C38300,2020-12-12 12:55:12,login,999.0,2020-12-07,A,interface_eu_test,2020-12-12
E075F244F9C38300,2020-12-12 12:55:12,product_cart,999.0,2020-12-07,A,interface_eu_test,2020-12-12
E075F244F9C38300,2020-12-12 12:55:13,product_page,999.0,2020-12-07,A,interface_eu_test,2020-12-12
EB5E16729843F3CB,2020-12-12 12:56:28,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
8B70CFDD4DF7F8A5,2020-12-12 12:57:53,product_cart,999.0,2020-12-12,A,interface_eu_test,2020-12-12
8B70CFDD4DF7F8A5,2020-12-12 12:57:53,login,999.0,2020-12-12,A,interface_eu_test,2020-12-12
5FBD95E9430DBE00,2020-12-12 12:57:55,login,999.0,2020-12-10,A,interface_eu_test,2020-12-12
5FBD95E9430DBE00,2020-12-12 12:57:58,product_cart,999.0,2020-12-10,A,interface_eu_test,2020-12-12
635D87C5D9EFB71C,2020-12-12 12:59:30,purchase,9.99,2020-12-11,A,interface_eu_test,2020-12-12
